time,event,stk_cd,stk_nm,qty,price,base_price,order_no,profit_amount,profit_pct,memo,state,cycle,take_profit_price,stop_loss_price
2026-07-06 11:14:24,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25115,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,87,28650,25500,0,1569009,106,27595
2026-07-06 11:14:27,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25125,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,88,28650,25500,0,1569009,106,27595
2026-07-06 11:14:31,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25115,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,89,28650,25500,0,1569009,106,27595
2026-07-06 11:14:34,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25130,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,90,28650,25500,0,1569009,106,27595
2026-07-06 11:14:37,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25110,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,91,28650,25500,0,1569009,106,27595
2026-07-06 11:14:40,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25130,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,92,28650,25500,0,1569009,106,27595
2026-07-06 11:14:43,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25150,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,93,28650,25500,0,1569009,106,27595
2026-07-06 11:14:46,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25125,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,94,28650,25500,0,1569009,106,27595
2026-07-06 11:14:49,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25150,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,95,28650,25500,0,1569009,106,27595
2026-07-06 11:14:52,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25130,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,96,28650,25500,0,1569009,106,27595
2026-07-06 11:14:55,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25185,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,97,28650,25500,0,1569009,106,27595
2026-07-06 11:14:58,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25145,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,98,28650,25500,0,1569009,106,27595
2026-07-06 11:15:01,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25145,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,99,28650,25500,0,1569009,106,27595
2026-07-06 11:15:04,DCA_TRIGGER_NO_BUY,0193T0,KODEX SK하이닉스단일종목레버리지,0,25140,27595,,,,DCA트리거선 터치: DCA 예산 부족 또는 1주 미만으로 추가매수 없이 다음 트리거만 조정,RECOVERY,100,28650,25500,0,1569009,106,27595
2026-07-06 11:15:09,FINAL_STOP_SELL,0193T0,KODEX SK하이닉스단일종목레버리지,106,25135,27595,0081075,-260760,-8.9147,최대 회차 도달 또는 재설정 실패로 최종 DCA트리거,EXIT,100,28650,25500
2026-07-06 11:28:09,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,42,20199,21172,0084664,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,7,22000,19750,866237,2045818,161,21172
2026-07-06 11:41:41,DCA_BUY_RESET,0193W0,KODEX 삼성전자단일종목레버리지,28,19730,20958,0088464,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,8,21750,19450,568273,2598258,189,20958
2026-07-06 13:23:56,BUY,0193T0,KODEX SK하이닉스단일종목레버리지,50,25300,25300,0112270,,,최초 매수,NORMAL,0,26300,24500
2026-07-06 13:23:58,BUY,0193W0,KODEX 삼성전자단일종목레버리지,61,20685,20685,0112276,,,최초 매수,NORMAL,0,21500,20050
2026-07-06 13:37:59,TAKE_PROFIT_FILLED,0193T0,KODEX SK하이닉스단일종목레버리지,50,26300,25300,0112273,50000,3.9526,보유수량 0주: 익절 체결로 추정,NORMAL,0,26300,24500
2026-07-06 13:38:02,REBUY,0193T0,KODEX SK하이닉스단일종목레버리지,50,26345,26345,0116389,,,익절 후 재진입,NORMAL,0,27350,25550
2026-07-06 14:25:10,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,33,25500,26009,0129941,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,1,27000,25050,850233,841500,83,26009
2026-07-06 14:31:28,DCA_BUY_RESET,0193T0,KODEX SK하이닉스단일종목레버리지,22,24970,25791,0132090,,,DCA트리거선 터치: DCA 추가매수 후 평균단가 기준 익절 재등록,RECOVERY,2,26800,24750,554679,1390840,105,25791
